campaign_id,title,edge_family,definition_path,authored_status,authored_decision,governance_contract_version,lifecycle_state,lifecycle_reason,variant_count,attempt_count,run_count,latest_updated_at
nq_gold_platinum_tailrisk_state,NQ Gold Platinum Tail-Risk State,gold_platinum_tailrisk_expected_return,research/campaigns/archive/nq_gold_platinum_tailrisk_state/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_halloween_seasonal_premium,NQ Halloween Seasonal Premium,,research/campaigns/archive/nq_halloween_seasonal_premium/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_high_semivariance_mes_trend_pullback_crowding,NQ High-Semivariance MES Crowding Trend-Pullback Reversion,nq_mes_participation_crowding_trend_pullback_high_downside_semivariance,research/campaigns/archive/nq_high_semivariance_mes_trend_pullback_crowding/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_housing_construction_state,NQ Housing Construction State,,research/campaigns/archive/nq_housing_construction_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_implied_correlation_orderflow_confirmation,NQ Implied Correlation With Completed Orderflow Confirmation,cboe_implied_correlation_nq_orderflow_confirmation,research/campaigns/archive/nq_implied_correlation_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_import_export_price_pressure,NQ Import/Export Price Pressure Orderflow Confirmation,lagged_import_export_price_pressure_orderflow_confirmation,research/campaigns/archive/nq_import_export_price_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_impulse_pause_orderflow_continuation,NQ impulse-pause breakout continuation with aggregate orderflow confirmation,impulse_pause_orderflow_continuation,research/campaigns/archive/nq_impulse_pause_orderflow_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_industrial_production_state,NQ Industrial Production State,,research/campaigns/archive/nq_industrial_production_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_infectious_disease_emv_state,NQ Infectious Disease EMV State,infectious_disease_emv_state,research/campaigns/archive/nq_infectious_disease_emv_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_inflation_pressure_state,NQ Inflation Pressure State,,research/campaigns/archive/nq_inflation_pressure_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_intraday_capitulation_mean_reversion,NQ Intraday Capitulation Mean Reversion,,research/campaigns/archive/nq_intraday_capitulation_mean_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,15,0,
nq_intraday_invariance_dislocation_reversion,NQ Intraday Trading-Invariance Dislocation Reversion,,research/campaigns/archive/nq_intraday_invariance_dislocation_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_intraday_periodicity_orderflow_confirmation,NQ Intraday Periodicity With Aggregate Orderflow Confirmation,nq_intraday_periodicity_orderflow_confirmation,research/campaigns/archive/nq_intraday_periodicity_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_intraday_periodicity_persistence,NQ Intraday Periodicity Persistence,,research/campaigns/archive/nq_intraday_periodicity_persistence/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_jobless_claims_state,NQ Jobless Claims State,,research/campaigns/archive/nq_jobless_claims_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_key_reversal_orderflow_reversal,NQ Prior-Bar Key Reversal With Aggregate Orderflow Confirmation,key_reversal_orderflow_reversal,research/campaigns/archive/nq_key_reversal_orderflow_reversal/campaign.yaml,completed_failed_density,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_labor_market_slack_state,NQ Labor Market Slack State,,research/campaigns/archive/nq_labor_market_slack_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_leveraged_etf_rebalance_pressure,NQ Leveraged ETF Rebalance Pressure,,research/campaigns/archive/nq_leveraged_etf_rebalance_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_low_toxicity_orderflow_extension_fade,NQ Low-Toxicity Orderflow Extension Fade,,research/campaigns/archive/nq_low_toxicity_orderflow_extension_fade/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_manufacturing_orders_state,NQ Manufacturing Orders State,,research/campaigns/archive/nq_manufacturing_orders_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_market_plumbing_liquidity_capacity,NQ Market Plumbing Liquidity Capacity,nq_market_plumbing_liquidity_capacity,research/campaigns/archive/nq_market_plumbing_liquidity_capacity/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_market_structure_pivot_trend_bias,NQ completed swing-pivot multi-timeframe market-structure trend bias,market_structure_pivot_trend_bias,research/campaigns/archive/nq_market_structure_pivot_trend_bias/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_max_daily_return_lottery_reversal,NQ MAX Daily-Return Lottery Reversal,,research/campaigns/archive/nq_max_daily_return_lottery_reversal/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_aligned_flow_continuation,NQ/MES aligned-flow intraday continuation,nq_mes_cross_contract_confirmation_continuation,research/campaigns/archive/nq_mes_aligned_flow_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_crowding_native_orderflow_confirmation,NQ MES Crowding With Native Orderflow Window Confirmation,nq_mes_crowding_native_orderflow_confirmed_pullback_reversion,research/campaigns/archive/nq_mes_crowding_native_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_crowding_trend_pullback_reversion,NQ MES-Crowding Trend-Pullback Reversion,,research/campaigns/archive/nq_mes_crowding_trend_pullback_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_crowding_vol_filtered_trend_pullback_reversion,NQ MES-Crowding Volatility-Filtered Trend-Pullback Reversion,mes_cross_index_participation_crowding_trend_pullback_extreme_volatility_veto,research/campaigns/archive/nq_mes_crowding_vol_filtered_trend_pullback_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_flow_price_extension_reversion,NQ MES flow plus NQ price-extension reversion,cross_index_mes_flow_price_extension_reversion,research/campaigns/archive/nq_mes_flow_price_extension_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_mes_micro_flow_divergence_reversion,NQ MES micro-flow divergence reversion,cross_index_mes_micro_flow_divergence_reversion,research/campaigns/archive/nq_mes_micro_flow_divergence_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,10,0,
nq_mes_participation_crowding_reversion,NQ MES Participation Crowding Reversion,nq_mes_participation_crowding_reversion,research/campaigns/archive/nq_mes_participation_crowding_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_midday_range_orderflow_breakout,NQ Midday Range Breakout With Aggregate Orderflow Confirmation,,research/campaigns/archive/nq_midday_range_orderflow_breakout/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_monthly_opex_pressure,NQ Monthly OPEX Pressure,,research/campaigns/archive/nq_monthly_opex_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_morning_orderflow_momentum_continuation,NQ Morning Orderflow Momentum Continuation,opening_window_orderflow_confirmed_intraday_momentum,research/campaigns/archive/nq_morning_orderflow_momentum_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_morning_trend_lunch_reversal_orderflow,NQ Morning Trend Lunch Reversal With Aggregate Orderflow,,research/campaigns/archive/nq_morning_trend_lunch_reversal_orderflow/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_move_treasury_volatility_state,NQ MOVE Treasury Implied Volatility State,treasury_implied_volatility_spillover,research/campaigns/archive/nq_move_treasury_volatility_state/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_naaim_exposure_sentiment,NQ NAAIM Active-Manager Exposure Sentiment,,research/campaigns/archive/nq_naaim_exposure_sentiment/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_nasdaq_equal_weight_concentration,NQ Nasdaq Equal-Weight Concentration,nasdaq_equal_weight_concentration_state,research/campaigns/archive/nq_nasdaq_equal_weight_concentration/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_nikkei225_close_spillover,NQ Nikkei 225 Close Spillover,,research/campaigns/archive/nq_nikkei225_close_spillover/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,10,0,
nq_nyfed_rrp_liquidity_state,NQ NY Fed reverse-repo liquidity state,funding_liquidity_state_rrp_balance_sheet_channel,research/campaigns/archive/nq_nyfed_rrp_liquidity_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,6,0,
nq_ofr_financial_stress_intraday,NQ OFR financial-stress intraday risk-off pressure,ofr_financial_stress_intraday_risk_off,research/campaigns/archive/nq_ofr_financial_stress_intraday/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_oil_price_shock_spillover,NQ Oil Price Shock Spillover,,research/campaigns/archive/nq_oil_price_shock_spillover/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_opening_drive_inventory_orderflow,NQ opening-drive inventory orderflow,opening_drive_inventory_orderflow,research/campaigns/archive/nq_opening_drive_inventory_orderflow/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_opening_drive_mes_crowding_reversal,NQ opening-drive failed-extension reversal with MES participation crowding,opening_drive_mes_crowding_reversal,research/campaigns/archive/nq_opening_drive_mes_crowding_reversal/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_opening_gap_orderflow_absorption_fade,NQ opening gap absorption fade with aggregate orderflow,opening_gap_orderflow_absorption_fade,research/campaigns/archive/nq_opening_gap_orderflow_absorption_fade/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_opening_gap_orderflow_continuation,NQ opening gap hold continuation with aggregate orderflow,opening_gap_orderflow_continuation,research/campaigns/archive/nq_opening_gap_orderflow_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_opening_range_failed_breakout_orderflow,NQ Opening-Range Failed Breakout Reclaim With Aggregate Orderflow,,research/campaigns/archive/nq_opening_range_failed_breakout_orderflow/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_opening_range_retest_orderflow,NQ opening-range break-and-retest with aggregate orderflow,opening_range_retest_orderflow,research/campaigns/archive/nq_opening_range_retest_orderflow/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_orderflow_absorption_exhaustion_reversal,NQ Orderflow Absorption Exhaustion Reversal,orderflow_absorption_exhaustion_reversal,research/campaigns/archive/nq_orderflow_absorption_exhaustion_reversal/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_orderflow_impulse_reversal,NQ Orderflow-Impulse Reversal,orderflow_impulse_reversal,research/campaigns/archive/nq_orderflow_impulse_reversal/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_overnight_drift_european_open,NQ Overnight Drift Around European Open,overnight_drift_european_open,research/campaigns/archive/nq_overnight_drift_european_open/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_overnight_intraday_reversal,NQ Overnight Intraday Reversal,,research/campaigns/archive/nq_overnight_intraday_reversal/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_overnight_inventory_sweep_reversion,NQ Overnight Inventory Sweep Reversion,,research/campaigns/archive/nq_overnight_inventory_sweep_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_overnight_range_compression_orderflow_breakout,NQ Overnight Range Compression Orderflow Breakout,overnight_range_compression_breakout_with_aggregate_orderflow,research/campaigns/archive/nq_overnight_range_compression_orderflow_breakout/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_overnight_return_late_day_momentum,NQ Overnight Return Late-Day Momentum,,research/campaigns/archive/nq_overnight_return_late_day_momentum/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_pivot_filtered_mes_participation_crowding_reversion,NQ MES participation crowding reversion filtered by completed pivot market structure,,research/campaigns/archive/nq_pivot_filtered_mes_participation_crowding_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_pivot_filtered_opening_range_orderflow_breakout,NQ opening-range orderflow breakout filtered by completed pivot market structure,,research/campaigns/archive/nq_pivot_filtered_opening_range_orderflow_breakout/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_pivot_filtered_prior_value_area_acceptance,NQ prior value-area acceptance filtered by completed pivot market structure,nq_pivot_filtered_prior_value_area_acceptance,research/campaigns/archive/nq_pivot_filtered_prior_value_area_acceptance/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_pivot_mes_orderflow_confirmation,NQ Pivot-Filtered MES Crowding With Native Large-Trade Orderflow Confirmation,nq_pivot_mes_crowding_native_large_trade_confirmation,research/campaigns/archive/nq_pivot_mes_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_preholiday_effect,NQ Pre-Holiday Effect,,research/campaigns/archive/nq_preholiday_effect/campaign.yaml,failed_pre_pnl_density,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_prior_day_stop_run_reclaim,NQ Prior-Day Stop-Run Reclaim,prior_day_stop_run_reclaim,research/campaigns/archive/nq_prior_day_stop_run_reclaim/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_prior_poc_orderflow_magnet,NQ Prior POC Orderflow Magnet,nq_prior_poc_orderflow_magnet,research/campaigns/archive/nq_prior_poc_orderflow_magnet/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_prior_session_benchmark_orderflow_reaction,NQ Prior-Session Benchmark Open/Close Orderflow Reaction,prior_session_benchmark_orderflow_reaction,research/campaigns/archive/nq_prior_session_benchmark_orderflow_reaction/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_prior_session_breakout_orderflow_confirmation,NQ Prior-Session Level Breakout Continuation With Signed Orderflow Confirmation,prior_session_level_breakout_orderflow_confirmation,research/campaigns/archive/nq_prior_session_breakout_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_prior_session_flip_retest_orderflow,NQ prior-session support/resistance flip retest with aggregate orderflow,prior_session_sr_flip_retest_orderflow,research/campaigns/archive/nq_prior_session_flip_retest_orderflow/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_prior_session_ibs_reversion,NQ Prior-Session IBS Reversion,,research/campaigns/archive/nq_prior_session_ibs_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_prior_session_level_breakout_continuation,NQ Prior-Session Level Breakout Continuation,nq_prior_session_level_breakout_continuation,research/campaigns/archive/nq_prior_session_level_breakout_continuation/campaign.yaml,rejected_before_pnl,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_prior_value_area_orderflow_acceptance,NQ Prior Value-Area Orderflow Acceptance,nq_prior_value_area_orderflow_acceptance,research/campaigns/archive/nq_prior_value_area_orderflow_acceptance/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_prior_value_area_orderflow_rejection,NQ Prior Value-Area Orderflow Rejection,prior_value_area_orderflow_rejection,research/campaigns/archive/nq_prior_value_area_orderflow_rejection/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_productivity_unit_labor_cost_state,NQ Productivity Unit Labor Cost State,,research/campaigns/archive/nq_productivity_unit_labor_cost_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_quarterly_expiration_pressure,NQ Quarterly Expiration Pressure,,research/campaigns/archive/nq_quarterly_expiration_pressure/campaign.yaml,failed_pre_pnl_event_data_quality,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_range_compression_breakout,NQ Range Compression Breakout,nq_range_compression_breakout,research/campaigns/archive/nq_range_compression_breakout/campaign.yaml,rejected_before_pnl,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_real_yield_breakeven_state,NQ Real-Yield and Breakeven State,real_yield_breakeven_discount_rate_state,research/campaigns/archive/nq_real_yield_breakeven_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_realized_jump_variation_premium,NQ Realized Jump Variation Premium,,research/campaigns/archive/nq_realized_jump_variation_premium/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_realized_semivariance_asymmetry,NQ Realized Semivariance Asymmetry,,research/campaigns/archive/nq_realized_semivariance_asymmetry/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_realized_skewness_reversal,,,research/campaigns/archive/nq_realized_skewness_reversal/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_realized_vol_of_vol_state,,,research/campaigns/archive/nq_realized_vol_of_vol_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_retail_inventory_demand,NQ Retail Inventory Demand State,,research/campaigns/archive/nq_retail_inventory_demand/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_rolling_range_orderflow_sweep_reversal,NQ rolling intraday range sweep-reclaim with aggregate orderflow absorption,rolling_range_orderflow_sweep_reversal,research/campaigns/archive/nq_rolling_range_orderflow_sweep_reversal/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_rolling_stat_envelope_orderflow_reversion,NQ Rolling Statistical Envelope Orderflow Reversion,rolling_stat_envelope_orderflow_reversion,research/campaigns/archive/nq_rolling_stat_envelope_orderflow_reversion/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_round_number_barrier_reaction,NQ Round-Number Barrier Reaction,,research/campaigns/archive/nq_round_number_barrier_reaction/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_round_number_orderflow_barrier,NQ Round-Number Orderflow Barrier,,research/campaigns/archive/nq_round_number_orderflow_barrier/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_rth_intraday_risk_premium,NQ RTH Intraday Risk Premium,,research/campaigns/archive/nq_rth_intraday_risk_premium/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_sector_dispersion_state,NQ Sector Dispersion State,,research/campaigns/archive/nq_sector_dispersion_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_sector_opening_breadth_orderflow_continuation,NQ Sector Opening Breadth Orderflow Continuation,,research/campaigns/archive/nq_sector_opening_breadth_orderflow_continuation/campaign.yaml,completed_failed,"Reject before large-scale PnL testing. After pre-PnL NQ sector-count grid widening, three of five variants still had no declared corner above the configured 50 candidate-session/year opportunity threshold.",0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_sector_rotation_orderflow_pullback,NQ Sector-Rotation Gated Orderflow Pullback,sector_rotation_orderflow_pullback,research/campaigns/archive/nq_sector_rotation_orderflow_pullback/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_sector_rotation_risk_appetite,NQ Sector-Rotation Risk-Appetite Intraday,,research/campaigns/archive/nq_sector_rotation_risk_appetite/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_self_lead_opening_range_breakout,NQ self-lead opening-range breakout,nq_self_lead_opening_range_breakout,research/campaigns/archive/nq_self_lead_opening_range_breakout/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_semiconductor_leadership_risk_sentiment,NQ Semiconductor Leadership Risk Sentiment,semiconductor_industry_leadership_risk_sentiment,research/campaigns/archive/nq_semiconductor_leadership_risk_sentiment/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_semivariance_orderflow_confirmation,NQ Realized Semivariance With Price and Orderflow Confirmation,nq_realized_semivariance_orderflow_confirmation,research/campaigns/archive/nq_semivariance_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_session_extreme_delta_divergence,NQ Session-Extreme Cumulative-Delta Divergence,session_extreme_delta_divergence,research/campaigns/archive/nq_session_extreme_delta_divergence/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_session_open_orderflow_reclaim,NQ Session Open Orderflow Reclaim,session_open_orderflow_reclaim,research/campaigns/archive/nq_session_open_orderflow_reclaim/campaign.yaml,completed_failed_density,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_signed_orderflow_persistence,NQ signed orderflow persistence,signed_orderflow_persistence,research/campaigns/archive/nq_signed_orderflow_persistence/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_sloos_bank_lending_survey_state,NQ SLOOS Bank Lending Survey State,,research/campaigns/archive/nq_sloos_bank_lending_survey_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_small_cap_relative_rotation,NQ Small-Cap Relative Rotation,small_cap_relative_rotation_state,research/campaigns/archive/nq_small_cap_relative_rotation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_spx_0dte_expiration_pressure,NQ SPX 0DTE Expiration Pressure,,research/campaigns/archive/nq_spx_0dte_expiration_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_spx_0dte_orderflow_confirmation,NQ SPX 0DTE With Completed Orderflow Confirmation,nq_spx_0dte_calendar_move_orderflow_continuation,research/campaigns/archive/nq_spx_0dte_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_spx_0dte_trend_aligned_pressure,NQ SPX 0DTE trend-aligned calendar pressure,spx_0dte_calendar_pressure_trend_alignment,research/campaigns/archive/nq_spx_0dte_trend_aligned_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_spy_turnover_orderflow_attention,NQ SPY Turnover Orderflow Attention,,research/campaigns/archive/nq_spy_turnover_orderflow_attention/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_taiwan_semiconductor_spillover,NQ Taiwan Semiconductor Spillover,,research/campaigns/archive/nq_taiwan_semiconductor_spillover/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_tech_nonleadership_orderflow_confirmation,NQ Tech Non-Leadership With Completed Orderflow Confirmation,nq_tech_relative_nonleadership_orderflow_confirmation,research/campaigns/archive/nq_tech_nonleadership_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_tech_relative_strength_intraday,NQ Tech Relative Strength Intraday,,research/campaigns/archive/nq_tech_relative_strength_intraday/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_term_structure_lead_lag_feedback,NQ Front-vs-Next Contract Term-Structure Lead-Lag Feedback,futures_term_structure_lead_lag_spread_feedback,research/campaigns/archive/nq_term_structure_lead_lag_feedback/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_trade_balance_quantity_state,NQ Trade Balance Quantity State,,research/campaigns/archive/nq_trade_balance_quantity_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_trade_fragmentation_liquidity_reversion,NQ Trade Fragmentation Liquidity Reversion,,research/campaigns/archive/nq_trade_fragmentation_liquidity_reversion/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_trade_size_stealth_orderflow,NQ Trade-Size Segmented Stealth Orderflow,,research/campaigns/archive/nq_trade_size_stealth_orderflow/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_treasury_auction_pressure,NQ Treasury Auction Pressure,,research/campaigns/archive/nq_treasury_auction_pressure/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_treasury_rate_orderflow_confirmation,NQ Treasury Rate Orderflow Confirmation,,research/campaigns/archive/nq_treasury_rate_orderflow_confirmation/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
