timestamp,campaign_id,variant_id,instrument,timeframe,edge,variant_mechanic,parameter_space,data_scope,config_path,report_path,stage,result,decision,failure_reason,rescue_attempt
2026-06-19T20:32:04,es_rolling_range_orderflow_sweep_reversal,all_day_large20_36bar_sweep_reclaim_1500,ES,5m,Rolling intraday high/low sweeps that reclaim the level may reverse when completed aggregate orderflow shows aggressive pressure into the failed sweep.,"The variant builds a rolling current-session support/resistance boundary from prior completed bars, requires a completed sweep and reclaim of that boundary, then requires aggregate flow into the swept side. That expresses liquidity absorption after a failed local breakout.",entry.params.lookback_bars=3 x entry.params.min_absorption_imbalance=3 x sl.params.stop_offset_ticks=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_rolling_range_orderflow_sweep_reversal/rescue_attempts/stop_distance_rescue_1/all_day_large20_36bar_sweep_reclaim_1500/config.yaml,backtest-campaigns/es_rolling_range_orderflow_sweep_reversal/all_day_large20_36bar_sweep_reclaim_1500/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.18518518518518517, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.18518518518518517 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_rolling_stat_envelope_orderflow_reversion,afternoon_5m_large20_24bar_reversion_1500,ES,5m,"Completed intraday closes outside a rolling price envelope may mean-revert when same-bar aggregate orderflow is pressing into the extreme, because temporary immediacy demand is being supplied rather than repriced as durable information.","Afternoon 5-minute two-sided reversion after a completed close outside a 24-bar rolling close envelope with large-20 trade flow pressing into the extreme. The rolling envelope is computed from prior completed closes, so the signal is a statistical extension rather than a fixed level or post-hoc chart annotation. Same-side aggregate flow into the extension is required to express temporary liquidity demand being supplied at the extreme.",entry.params.band_z=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_offset_ticks=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_rolling_stat_envelope_orderflow_reversion/rescue_attempts/stop_distance_rescue_1/afternoon_5m_large20_24bar_reversion_1500/config.yaml,backtest-campaigns/es_rolling_stat_envelope_orderflow_reversion/afternoon_5m_large20_24bar_reversion_1500/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.0, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.0 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_round_number_barrier_reaction,round_number_downside_breakout_short,ES,5m,A completed break below a round-number barrier may trigger stop-order momentum and continuation once the psychological level is crossed.,"This user-authorized stop-distance rescue preserves the existing es_round_number_barrier_reaction/round_number_downside_breakout_short entry mechanic: From 09:45 through 13:30 ET, enter short when a completed 5-minute bar crosses from above to below a nearby ES round-number barrier; flatten by 15:55 ET unless stop or target is hit..",entry.params.barrier_interval_points=2 x entry.params.buffer_ticks=2 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=36,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_round_number_barrier_reaction/rescue_attempts/stop_distance_rescue_1/round_number_downside_breakout_short/config.yaml,backtest-campaigns/es_round_number_barrier_reaction/round_number_downside_breakout_short/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.3888888888888889, passing_combos=12/36, apex_violations=0; summary.percentage_profitable_iterations=0.3888888888888889 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_round_number_orderflow_barrier,round_number_downside_flow_breakout_short,ES,5m,Completed downside breaks of ES round-number barriers may continue when aggressive selling confirms the break.,"The setup expresses stop-order continuation at a fixed psychological barrier. The prior completed close must be above the barrier and the signal close below it, while signed flow confirms aggressive selling participation. ",entry.params.barrier_interval_points=2 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=54,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_round_number_orderflow_barrier/rescue_attempts/stop_distance_rescue_1/round_number_downside_flow_breakout_short/config.yaml,backtest-campaigns/es_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.1111111111111111, passing_combos=6/54, apex_violations=0; summary.percentage_profitable_iterations=0.1111111111111111 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_rth_intraday_risk_premium,late_morning_1100_long,ES,5m,ES may retain positive RTH intraday drift after late-morning volatility decays.,"This user-authorized stop-distance rescue preserves the existing es_rth_intraday_risk_premium/late_morning_1100_long entry mechanic: Fixed long entry after completed 11:00 ET bar; no tunable entry, stop, or target parameters..",sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=9,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_rth_intraday_risk_premium/rescue_attempts/stop_distance_rescue_1/late_morning_1100_long/config.yaml,backtest-campaigns/es_rth_intraday_risk_premium/late_morning_1100_long/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.0, passing_combos=0/9, apex_violations=0; summary.percentage_profitable_iterations=0.0 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_sector_dispersion_state,rising_1d_dispersion_short_1130,ES,1m,A sharp lagged increase in sector-return dispersion may proxy deteriorating breadth and negative ES intraday drift.,"This user-authorized stop-distance rescue preserves the existing es_sector_dispersion_state/rising_1d_dispersion_short_1130 entry mechanic: At 11:30 ET, short ES when prior-business-day 1-day sector dispersion change ranks in the upper tail..",sl.params.stop_pct=3 x tp.params.target_r_multiple=3 x entry.params.rank_min=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_sector_dispersion_state/rescue_attempts/stop_distance_rescue_1/rising_1d_dispersion_short_1130/config.yaml,backtest-campaigns/es_sector_dispersion_state/rising_1d_dispersion_short_1130/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.5925925925925926, passing_combos=3/27, apex_violations=0; summary.percentage_profitable_iterations=0.5925925925925926 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_sector_rotation_risk_appetite,growth_lead_long_1030,ES,1m,Lagged growth-sector leadership may proxy risk-on allocation pressure and positive ES intraday drift.,"This user-authorized stop-distance rescue preserves the existing es_sector_rotation_risk_appetite/growth_lead_long_1030 entry mechanic: At 10:30 ET, buy ES when prior-business-day growth-minus-defensive 5-day sector return spread ranks in the upper tail..",entry.params.rank_min=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_sector_rotation_risk_appetite/rescue_attempts/stop_distance_rescue_1/growth_lead_long_1030/config.yaml,backtest-campaigns/es_sector_rotation_risk_appetite/growth_lead_long_1030/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.5925925925925926, passing_combos=7/27, apex_violations=0; summary.percentage_profitable_iterations=0.5925925925925926 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_semivariance_orderflow_confirmation,badvol_signed_multitime_short,ES,5m,Lagged realized semivariance state should be tradable intraday only when same-session price action and completed aggregate orderflow confirm the direction before entry.,"On high prior downside-semivariance days, short only after the current RTH session is already below its open and completed rolling signed flow confirms sell pressure at one of four fixed decision times. The lagged semivariance state still cannot trigger alone; price direction from the RTH open and completed aggregate orderflow must agree before a signal is emitted.",entry.params.semivar_rank_threshold=2 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=2; expected_combinations=36,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_semivariance_orderflow_confirmation/rescue_attempts/stop_distance_rescue_1/badvol_signed_multitime_short/config.yaml,backtest-campaigns/es_semivariance_orderflow_confirmation/badvol_signed_multitime_short/ES/stop_widen_rescue1/campaign_test_summary.json,limited_monkey_test,FAIL,FAIL,"limited_monkey failed: net_beat_rate=0.97, dd_beat_rate=0.8233333333333334, profitable_rate=0.11333333333333333, median_net=-3803.75; summary.core_beats_monkey_max_drawdown_rate=0.8233333333333334 expected {'min': 0.9}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_session_extreme_delta_divergence,afternoon_low_delta_divergence_long,ES,1m,"Fresh ES RTH highs or lows that are not confirmed by cumulative aggregate signed-volume progress may represent exhausted liquidity-taking pressure or absorption at the new extreme, making same-session mean reversion plausible after costs.","The variant starts with a fresh current-session price extreme. The aggregate-orderflow condition asks whether cumulative signed-volume progress from the prior completed extreme confirms that extension. A weak progress ratio means price stretched without proportional aggressive flow, which is the intended absorption/exhaustion expression.",entry.params.min_extreme_break_ticks=1 x entry.params.max_delta_progress_ratio=2 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=18,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_session_extreme_delta_divergence/rescue_attempts/stop_distance_rescue_1/afternoon_low_delta_divergence_long/config.yaml,backtest-campaigns/es_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.16666666666666666, passing_combos=0/18, apex_violations=0; summary.percentage_profitable_iterations=0.16666666666666666 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_session_open_orderflow_reclaim,morning_up_open_reject_short,ES,1m,The current RTH open can act as a visible auction-anchor level; reclaim or rejection through that level after a prior completed excursion may identify trapped inventory when confirmed by completed aggregate orderflow.,This variant expresses the session-open auction-anchor edge because it cannot trade until ES has already made a completed excursion away from the current RTH open and then closes back through that exact open with aligned aggregate orderflow. The open is known at the start of the RTH session and is not a future-derived level.,entry.params.min_open_extension_ticks=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_session_open_orderflow_reclaim/rescue_attempts/stop_distance_rescue_1/morning_up_open_reject_short/config.yaml,backtest-campaigns/es_session_open_orderflow_reclaim/morning_up_open_reject_short/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.09876543209876543, passing_combos=2/81, apex_violations=0; summary.percentage_profitable_iterations=0.09876543209876543 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_signed_orderflow_persistence,early_5m_signed_flow_continuation_1000,ES,1m,Completed-bar ES aggressive signed-flow imbalance can persist after 10:00 ET when five-minute price movement confirms the flow sign.,"This user-authorized stop-distance rescue preserves the existing es_signed_orderflow_persistence/early_5m_signed_flow_continuation_1000 entry mechanic: At 10:00 ET, use only the completed 09:55-09:59 ET rolling five-minute signed-flow imbalance and return. Trade in the same direction at the next 1-minute bar open, then flatten at 10:45 ET unless stop or target is hit..",entry.params.flow_threshold=3 x entry.params.min_return_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_signed_orderflow_persistence/rescue_attempts/stop_distance_rescue_1/early_5m_signed_flow_continuation_1000/config.yaml,backtest-campaigns/es_signed_orderflow_persistence/early_5m_signed_flow_continuation_1000/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.09876543209876543, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.09876543209876543 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_spx_0dte_expiration_pressure,full_week_late_move_continuation_1430,ES,1m,"SPX same-day-expiring option activity may create tradable intraday ES pressure through dealer hedging, gamma feedback, pinning, and liquidity demand.","This user-authorized stop-distance rescue preserves the existing es_spx_0dte_expiration_pressure/full_week_late_move_continuation_1430 entry mechanic: During the post-May-2022 full-week SPX 0DTE regime, follow a large completed 14:30 ET open-to-signal move into the late session. This tests the opposite expression of the same edge: gamma-hedging feedback amplifies large same-day moves near expiry..",entry.params.min_abs_move_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_spx_0dte_expiration_pressure/rescue_attempts/stop_distance_rescue_1/full_week_late_move_continuation_1430/config.yaml,backtest-campaigns/es_spx_0dte_expiration_pressure/full_week_late_move_continuation_1430/ES/stop_widen_rescue1/campaign_test_summary.json,limited_monkey_test,FAIL,FAIL,"limited_monkey failed: net_beat_rate=0.7866666666666666, dd_beat_rate=0.95, profitable_rate=0.45666666666666667, median_net=-1100.0; summary.core_beats_monkey_net_profit_rate=0.7866666666666666 expected {'min': 0.9}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_spx_0dte_orderflow_continuation,late_morning_large20_flow_continuation_1030,ES,1m,SPX 0DTE sessions may create directional ES hedging pressure when a completed intraday ES source window has both price movement and same-direction aggregate signed flow.,"This variant gives 0DTE pressure a full first hour to reveal itself, then requires the largest trade-size bucket to align with the completed ES move. A trade can occur only when calendar pressure, price movement, and large20 participation agree before entry.",entry.params.min_abs_move_ticks=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_spx_0dte_orderflow_continuation/rescue_attempts/stop_distance_rescue_1/late_morning_large20_flow_continuation_1030/config.yaml,backtest-campaigns/es_spx_0dte_orderflow_continuation/late_morning_large20_flow_continuation_1030/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.06172839506172839, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.06172839506172839 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_spx_0dte_trend_aligned_pressure,all_0dte_trend_only_1500,ES,1m,SPX 0DTE sessions may create intraday ES pressure; ES should be traded only when completed short and medium intraday trend structure agree.,"The primary 0DTE edge is expressed through known SPX same-day-expiration sessions, while the later fixed ES trend filter tests whether pressure persists into the final trading hour when both completed trend windows agree.",sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=9,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_spx_0dte_trend_aligned_pressure/rescue_attempts/stop_distance_rescue_1/all_0dte_trend_only_1500/config.yaml,backtest-campaigns/es_spx_0dte_trend_aligned_pressure/all_0dte_trend_only_1500/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.5555555555555556, passing_combos=0/9, apex_violations=0; summary.percentage_profitable_iterations=0.5555555555555556 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_term_structure_lead_lag_feedback,late_morning_two_sided_spread_feedback_1130,ES,1m,Completed front-vs-next ES contract dislocations may produce short-term spread-feedback reversion in the front contract near roll.,"This user-authorized stop-distance rescue preserves the existing es_term_structure_lead_lag_feedback/late_morning_two_sided_spread_feedback_1130 entry mechanic: At 11:30 ET, use the completed 15-minute front-vs-next return gap. Trade front ES two-sided against a front premium or front discount dislocation. Flatten at 13:00 ET unless stop or target is hit..",entry.params.min_front_return_bps=3 x entry.params.min_spread_gap_bps=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_term_structure_lead_lag_1m_20110311_20260316_full_rth_ny; raw_parquet=data/cache/orderflow/es_term_structure_lead_lag_1m_20110311_20260316_full_rth_ny.parquet,campaigns/es_term_structure_lead_lag_feedback/rescue_attempts/stop_distance_rescue_1/late_morning_two_sided_spread_feedback_1130/config.yaml,backtest-campaigns/es_term_structure_lead_lag_feedback/late_morning_two_sided_spread_feedback_1130/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.2962962962962963, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.2962962962962963 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_up_fade_short,ES,1m,"High trade-count rank with low average-trade-size rank can proxy fragmented algorithmic liquidity activity; after a completed up move, the pressure may be transitory and mean revert.","This user-authorized stop-distance rescue preserves the existing es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short entry mechanic: Uses completed 15-minute rolling trade count, average trade size, and return at 10:00, 10:30, and 11:00 ET; enters short on the next 1-minute bar open only when fragmentation ranks and upward return confirmation are present..",entry.params.trade_count_rank_threshold=3 x entry.params.avg_trade_size_rank_threshold=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/stop_distance_rescue_1/morning_15m_fragmented_up_fade_short/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.0, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.0 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trade_size_stealth_orderflow,large20_loose_short_1030,ES,1m,Large/medium trade-size signed flow can carry more information than residual smaller-flow pressure when the two segments disagree.,"This user-authorized stop-distance rescue preserves the existing es_trade_size_stealth_orderflow/large20_loose_short_1030 entry mechanic: Uses the completed 10:15-10:29 ET rolling large20 and residual flow windows, enters short at the next 1-minute bar open when large20 selling dominates residual smaller flow..",entry.params.min_large_imbalance=3 x entry.params.min_disagreement=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trade_size_stealth_orderflow/rescue_attempts/stop_distance_rescue_1/large20_loose_short_1030/config.yaml,backtest-campaigns/es_trade_size_stealth_orderflow/large20_loose_short_1030/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.12345679012345678, passing_combos=3/81, apex_violations=0; summary.percentage_profitable_iterations=0.12345679012345678 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_treasury_auction_pressure,note_only_post_auction_short_1305,ES,1m,"Anticipated nominal Treasury Note/Bond auction supply can create temporary risk-capacity and discount-rate pressure that spills into ES intraday returns on auction days, with possible post-auction recovery after inventory is absorbed.","This user-authorized stop-distance rescue preserves the existing es_treasury_auction_pressure/note_only_post_auction_short_1305 entry mechanic: On previously announced nominal Treasury Note auction days, short ES after the completed 13:04-13:05 ET bar and flatten by 15:55. This isolates the denser note-auction subset while preserving the same auction-pressure edge..",sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=9,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_treasury_auction_pressure/rescue_attempts/stop_distance_rescue_1/note_only_post_auction_short_1305/config.yaml,backtest-campaigns/es_treasury_auction_pressure/note_only_post_auction_short_1305/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.4444444444444444, passing_combos=0/9, apex_violations=0; summary.percentage_profitable_iterations=0.4444444444444444 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_treasury_rate_shock_intraday,rate_up_high_level_short_1030,ES,1m,Upward Treasury shocks may be more equity-negative when the prior 10-year yield level is already high relative to its one-year history.,"This user-authorized stop-distance rescue preserves the existing es_treasury_rate_shock_intraday/rate_up_high_level_short_1030 entry mechanic: At 10:30 ET, short ES when prior DGS10 one-observation change and prior DGS10 level both rank above configured thresholds; flatten by 15:55..",entry.params.rate_change_rank_min=3 x entry.params.rate_level_rank_min=3 x sl.params.stop_pct=2 x tp.params.target_r_multiple=2; expected_combinations=36,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_treasury_rate_shock_intraday/rescue_attempts/stop_distance_rescue_1/rate_up_high_level_short_1030/config.yaml,backtest-campaigns/es_treasury_rate_shock_intraday/rate_up_high_level_short_1030/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.027777777777777776, passing_combos=0/36, apex_violations=0; summary.percentage_profitable_iterations=0.027777777777777776 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trend_aligned_orderflow_continuation,late_day_30_60_large10_trend_flow_1430,ES,5m,ES may continue in the direction of completed multi-timeframe intraday trend structure when same-bar aggregate orderflow confirms direction.,"This variant expresses the edge by using broad 30-minute and 60-minute completed price-action structure late in the session, then requiring large-10 aggregate flow to confirm that the trend still has participation. It is a late-day continuation test, not a closing imbalance or overnight exposure strategy. ",entry.params.min_orderflow_imbalance=2 x entry.params.min_trend_move_ticks=2 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=36,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trend_aligned_orderflow_continuation/rescue_attempts/stop_distance_rescue_1/late_day_30_60_large10_trend_flow_1430/config.yaml,backtest-campaigns/es_trend_aligned_orderflow_continuation/late_day_30_60_large10_trend_flow_1430/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.16666666666666666, passing_combos=0/36, apex_violations=0; summary.percentage_profitable_iterations=0.16666666666666666 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trend_filtered_mes_participation_crowding,morning_trade_trend_pullback_reversal_1030,ES,1m,Elevated MES smaller-contract participation during an ES pullback may mark crowding; require the fade to align with a prior completed ES trend.,This variant expresses the composite crowding-pullback edge by requiring elevated MES trade participation during a completed 15-minute ES pullback and then fading only when the reversal is back in the direction of a completed prior ES trend window that ends before the pullback starts.,entry.params.share_rank_min=3 x entry.params.min_abs_return_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_mes_participation_crowding_1m_20190506_20260609_full_rth_ny; raw_csv=data/cache/orderflow/es_mes_participation_crowding_1m_20190506_20260609_full_rth_ny.csv,campaigns/es_trend_filtered_mes_participation_crowding/rescue_attempts/stop_distance_rescue_1/morning_trade_trend_pullback_reversal_1030/config.yaml,backtest-campaigns/es_trend_filtered_mes_participation_crowding/morning_trade_trend_pullback_reversal_1030/ES/stop_widen_rescue1/campaign_test_summary.json,wfa_oos_monte_carlo,FAIL,FAIL,"WFA OOS Monte Carlo failed: probability_profit_before_drawdown=0.0, probability_account_breach=1.0, probability_payout_eligible=0.0; summary.probability_profit_before_drawdown=0.0 expected {'exclusive_min': 0.5}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trend_filtered_prior_session_breakout_orderflow,all_day_large10_trend_hold_two_sided,ES,5m,Prior-session level breakout continuation should be more reliable when completed-bar market structure and aggregate orderflow both confirm the breakout direction.,"This variant expresses the constrained composite edge because price alone cannot trigger. A signal must show completed acceptance outside a public prior RTH high or low, deterministic higher-high/higher-low or lower-high/lower-low completed-bar structure, and aligned aggregate orderflow before entry.",entry.params.close_buffer_ticks=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trend_filtered_prior_session_breakout_orderflow/rescue_attempts/stop_distance_rescue_1/all_day_large10_trend_hold_two_sided/config.yaml,backtest-campaigns/es_trend_filtered_prior_session_breakout_orderflow/all_day_large10_trend_hold_two_sided/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.012345679012345678, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.012345679012345678 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
